Surprisal	Preposition	E/D	Connective	Crossing
37.75027847290039	Near		. In short, 	E_nX
38.6573600769043	Near		. Again, 	E_nX
41.630828857421875	Near		. I repeat, 	E_nX
38.20104217529297	Near		; thus, 	E_nX
36.3680419921875	Near		; that is, 	E_nX
38.72606658935547	Near		; therefore, 	E_nX
37.73490524291992	Near		; in short, 	E_nX
39.72399139404297	Near		; again, 	E_nX
40.38007354736328	Near		; I repeat, 	E_nX
33.698795318603516	Near		. Thus, 	E_X
34.02552795410156	By		. Thus, 	E_X
34.06132888793945	Near		. Thus, 	E_X
34.401283264160156	Near		. That is, 	E_X
34.790611267089844	By		. That is, 	E_X
34.60157775878906	Near		. That is, 	E_X
33.8126220703125	Near		. Therefore, 	E_X
34.082481384277344	By		. Therefore, 	E_X
34.158775329589844	Near		. Therefore, 	E_X
34.75231170654297	Near		. In short, 	E_X
35.09521484375	By		. In short, 	E_X
35.056739807128906	Near		. In short, 	E_X
34.816226959228516	Near		. Again, 	E_X
35.405906677246094	By		. Again, 	E_X
35.09109115600586	Near		. Again, 	E_X
36.55936050415039	Near		. I repeat, 	E_X
36.88821029663086	By		. I repeat, 	E_X
36.41032409667969	Near		. I repeat, 	E_X
34.35586166381836	Near		; thus, 	E_X
34.65153503417969	By		; thus, 	E_X
34.646724700927734	Near		; thus, 	E_X
33.998077392578125	Near		; that is, 	E_X
34.35020446777344	By		; that is, 	E_X
34.089561462402344	Near		; that is, 	E_X
34.58064651489258	Near		; therefore, 	E_X
34.814414978027344	By		; therefore, 	E_X
34.799354553222656	Near		; therefore, 	E_X
34.40723419189453	Near		; in short, 	E_X
34.88422775268555	By		; in short, 	E_X
34.61259460449219	Near		; in short, 	E_X
35.856285095214844	Near		; again, 	E_X
36.29460906982422	By		; again, 	E_X
35.9929084777832	Near		; again, 	E_X
35.31346893310547	Near		; I repeat, 	E_X
35.65816116333008	By		; I repeat, 	E_X
35.41551208496094	Near		; I repeat, 	E_X
33.698795318603516	Near		. Thus, 	E_X
34.401283264160156	Near		. That is, 	E_X
33.8126220703125	Near		. Therefore, 	E_X
34.75231170654297	Near		. In short, 	E_X
34.816226959228516	Near		. Again, 	E_X
36.55936050415039	Near		. I repeat, 	E_X
34.35586166381836	Near		; thus, 	E_X
33.998077392578125	Near		; that is, 	E_X
34.58064651489258	Near		; therefore, 	E_X
34.40723419189453	Near		; in short, 	E_X
35.856285095214844	Near		; again, 	E_X
35.31346893310547	Near		; I repeat, 	E_X
34.02552795410156	By		. Thus, 	E_X
34.790611267089844	By		. That is, 	E_X
34.082481384277344	By		. Therefore, 	E_X
35.09521484375	By		. In short, 	E_X
35.405906677246094	By		. Again, 	E_X
36.88821029663086	By		. I repeat, 	E_X
34.65153503417969	By		; thus, 	E_X
34.35020446777344	By		; that is, 	E_X
34.814414978027344	By		; therefore, 	E_X
34.88422775268555	By		; in short, 	E_X
36.29460906982422	By		; again, 	E_X
35.65816116333008	By		; I repeat, 	E_X
34.06132888793945	Near		. Thus, 	E_X
34.60157775878906	Near		. That is, 	E_X
34.158775329589844	Near		. Therefore, 	E_X
35.056739807128906	Near		. In short, 	E_X
35.09109115600586	Near		. Again, 	E_X
36.41032409667969	Near		. I repeat, 	E_X
34.646724700927734	Near		; thus, 	E_X
34.089561462402344	Near		; that is, 	E_X
34.799354553222656	Near		; therefore, 	E_X
34.61259460449219	Near		; in short, 	E_X
35.9929084777832	Near		; again, 	E_X
35.41551208496094	Near		; I repeat, 	E_X
37.07605743408203	Near		. Thus, 	C_nX
37.30352783203125	By		. Thus, 	C_nX
37.45557403564453	Near		. Thus, 	C_nX
37.698360443115234	Near		. That is, 	C_nX
37.994998931884766	By		. That is, 	C_nX
37.95671844482422	Near		. That is, 	C_nX
37.445335388183594	Near		. Therefore, 	C_nX
37.67347717285156	By		. Therefore, 	C_nX
37.84835433959961	Near		. Therefore, 	C_nX
37.19136047363281	Near		. In short, 	C_nX
37.5327262878418	By		. In short, 	C_nX
37.56702423095703	Near		. In short, 	C_nX
37.43284606933594	Near		. Again, 	C_nX
37.90367126464844	By		. Again, 	C_nX
37.811256408691406	Near		. Again, 	C_nX
38.19228744506836	Near		. I repeat, 	C_nX
38.23263931274414	By		. I repeat, 	C_nX
38.252586364746094	Near		. I repeat, 	C_nX
37.23080062866211	Near		; thus, 	C_nX
37.42216110229492	By		; thus, 	C_nX
37.54924392700195	Near		; thus, 	C_nX
36.49092102050781	Near		; that is, 	C_nX
36.777034759521484	By		; that is, 	C_nX
36.386512756347656	Near		; that is, 	C_nX
38.04069519042969	Near		; therefore, 	C_nX
38.25632858276367	By		; therefore, 	C_nX
38.582706451416016	Near		; therefore, 	C_nX
37.020687103271484	Near		; in short, 	C_nX
37.29277038574219	By		; in short, 	C_nX
37.263423919677734	Near		; in short, 	C_nX
37.53779220581055	Near		; again, 	C_nX
37.93340301513672	By		; again, 	C_nX
37.67352294921875	Near		; again, 	C_nX
37.35893249511719	Near		; I repeat, 	C_nX
37.555320739746094	By		; I repeat, 	C_nX
37.34568786621094	Near		; I repeat, 	C_nX
37.07605743408203	Near		. Thus, 	C_nX
37.698360443115234	Near		. That is, 	C_nX
37.445335388183594	Near		. Therefore, 	C_nX
37.19136047363281	Near		. In short, 	C_nX
37.43284606933594	Near		. Again, 	C_nX
38.19228744506836	Near		. I repeat, 	C_nX
37.23080062866211	Near		; thus, 	C_nX
36.49092102050781	Near		; that is, 	C_nX
38.04069519042969	Near		; therefore, 	C_nX
37.020687103271484	Near		; in short, 	C_nX
37.53779220581055	Near		; again, 	C_nX
37.35893249511719	Near		; I repeat, 	C_nX
37.30352783203125	By		. Thus, 	C_nX
37.994998931884766	By		. That is, 	C_nX
37.67347717285156	By		. Therefore, 	C_nX
37.5327262878418	By		. In short, 	C_nX
37.90367126464844	By		. Again, 	C_nX
38.23263931274414	By		. I repeat, 	C_nX
37.42216110229492	By		; thus, 	C_nX
36.777034759521484	By		; that is, 	C_nX
38.25632858276367	By		; therefore, 	C_nX
37.29277038574219	By		; in short, 	C_nX
37.93340301513672	By		; again, 	C_nX
37.555320739746094	By		; I repeat, 	C_nX
37.45557403564453	Near		. Thus, 	C_nX
37.95671844482422	Near		. That is, 	C_nX
37.84835433959961	Near		. Therefore, 	C_nX
37.56702423095703	Near		. In short, 	C_nX
37.811256408691406	Near		. Again, 	C_nX
38.252586364746094	Near		. I repeat, 	C_nX
37.54924392700195	Near		; thus, 	C_nX
36.386512756347656	Near		; that is, 	C_nX
38.582706451416016	Near		; therefore, 	C_nX
37.263423919677734	Near		; in short, 	C_nX
37.67352294921875	Near		; again, 	C_nX
37.34568786621094	Near		; I repeat, 	C_nX
34.521339416503906	Near		. Thus, 	C_X
34.607757568359375	By		. Thus, 	C_X
35.04000473022461	Near		. Thus, 	C_X
35.25481414794922	Near		. That is, 	C_X
35.50349044799805	By		. That is, 	C_X
35.56919479370117	Near		. That is, 	C_X
34.78636169433594	Near		. Therefore, 	C_X
34.760711669921875	By		. Therefore, 	C_X
35.309417724609375	Near		. Therefore, 	C_X
35.35429000854492	Near		. In short, 	C_X
35.62303161621094	By		. In short, 	C_X
35.80408477783203	Near		. In short, 	C_X
34.91057205200195	Near		. Again, 	C_X
35.217872619628906	By		. Again, 	C_X
35.40765380859375	Near		. Again, 	C_X
34.15690612792969	Near		. I repeat, 	C_X
34.525390625	By		. I repeat, 	C_X
34.309288024902344	Near		. I repeat, 	C_X
34.49063491821289	Near		; thus, 	C_X
34.56135177612305	By		; thus, 	C_X
34.9637565612793	Near		; thus, 	C_X
34.84873962402344	Near		; that is, 	C_X
34.974220275878906	By		; that is, 	C_X
35.00289535522461	Near		; that is, 	C_X
34.84592056274414	Near		; therefore, 	C_X
34.87445068359375	By		; therefore, 	C_X
35.53358459472656	Near		; therefore, 	C_X
34.699806213378906	Near		; in short, 	C_X
35.020362854003906	By		; in short, 	C_X
35.08965301513672	Near		; in short, 	C_X
34.77835464477539	Near		; again, 	C_X
35.10694885253906	By		; again, 	C_X
34.97821807861328	Near		; again, 	C_X
33.484867095947266	Near		; I repeat, 	C_X
34.03096008300781	By		; I repeat, 	C_X
33.48238754272461	Near		; I repeat, 	C_X
34.521339416503906	Near		. Thus, 	C_X
35.25481414794922	Near		. That is, 	C_X
34.78636169433594	Near		. Therefore, 	C_X
35.35429000854492	Near		. In short, 	C_X
34.91057205200195	Near		. Again, 	C_X
34.15690612792969	Near		. I repeat, 	C_X
34.49063491821289	Near		; thus, 	C_X
34.84873962402344	Near		; that is, 	C_X
34.84592056274414	Near		; therefore, 	C_X
34.699806213378906	Near		; in short, 	C_X
34.77835464477539	Near		; again, 	C_X
33.484867095947266	Near		; I repeat, 	C_X
34.607757568359375	By		. Thus, 	C_X
35.50349044799805	By		. That is, 	C_X
34.760711669921875	By		. Therefore, 	C_X
35.62303161621094	By		. In short, 	C_X
35.217872619628906	By		. Again, 	C_X
34.525390625	By		. I repeat, 	C_X
34.56135177612305	By		; thus, 	C_X
34.974220275878906	By		; that is, 	C_X
34.87445068359375	By		; therefore, 	C_X
35.020362854003906	By		; in short, 	C_X
35.10694885253906	By		; again, 	C_X
34.03096008300781	By		; I repeat, 	C_X
35.04000473022461	Near		. Thus, 	C_X
35.56919479370117	Near		. That is, 	C_X
35.309417724609375	Near		. Therefore, 	C_X
35.80408477783203	Near		. In short, 	C_X
35.40765380859375	Near		. Again, 	C_X
34.309288024902344	Near		. I repeat, 	C_X
34.9637565612793	Near		; thus, 	C_X
35.00289535522461	Near		; that is, 	C_X
35.53358459472656	Near		; therefore, 	C_X
35.08965301513672	Near		; in short, 	C_X
34.97821807861328	Near		; again, 	C_X
33.48238754272461	Near		; I repeat, 	C_X
37.57670593261719	Near		. Thus, 	E_nX
38.21604537963867	By		. Thus, 	E_nX
38.00309371948242	Near		. Thus, 	E_nX
38.097084045410156	Near		. That is, 	E_nX
38.884071350097656	By		. That is, 	E_nX
38.455265045166016	Near		. That is, 	E_nX
37.9111328125	Near		. Therefore, 	E_nX
38.70600128173828	By		. Therefore, 	E_nX
38.36555099487305	Near		. Therefore, 	E_nX
37.83719253540039	Near		. In short, 	E_nX
38.662261962890625	By		. In short, 	E_nX
38.2214469909668	Near		. In short, 	E_nX
38.17208480834961	Near		. Again, 	E_nX
39.30150604248047	By		. Again, 	E_nX
38.705596923828125	Near		. Again, 	E_nX
39.69923400878906	Near		. I repeat, 	E_nX
40.488685607910156	By		. I repeat, 	E_nX
40.31227493286133	Near		. I repeat, 	E_nX
37.988685607910156	Near		; thus, 	E_nX
38.50200271606445	By		; thus, 	E_nX
38.34845733642578	Near		; thus, 	E_nX
37.10749053955078	Near		; that is, 	E_nX
37.84447479248047	By		; that is, 	E_nX
37.264869689941406	Near		; that is, 	E_nX
38.858612060546875	Near		; therefore, 	E_nX
39.43721389770508	By		; therefore, 	E_nX
39.27819061279297	Near		; therefore, 	E_nX
37.78153991699219	Near		; in short, 	E_nX
38.504432678222656	By		; in short, 	E_nX
38.08474349975586	Near		; in short, 	E_nX
38.6343879699707	Near		; again, 	E_nX
39.535011291503906	By		; again, 	E_nX
39.06905746459961	Near		; again, 	E_nX
38.66119384765625	Near		; I repeat, 	E_nX
39.32350158691406	By		; I repeat, 	E_nX
39.18389129638672	Near		; I repeat, 	E_nX
37.57670593261719	Near		. Thus, 	E_nX
38.097084045410156	Near		. That is, 	E_nX
37.9111328125	Near		. Therefore, 	E_nX
37.83719253540039	Near		. In short, 	E_nX
38.17208480834961	Near		. Again, 	E_nX
39.69923400878906	Near		. I repeat, 	E_nX
37.988685607910156	Near		; thus, 	E_nX
37.10749053955078	Near		; that is, 	E_nX
38.858612060546875	Near		; therefore, 	E_nX
37.78153991699219	Near		; in short, 	E_nX
38.6343879699707	Near		; again, 	E_nX
38.66119384765625	Near		; I repeat, 	E_nX
38.21604537963867	By		. Thus, 	E_nX
38.884071350097656	By		. That is, 	E_nX
38.70600128173828	By		. Therefore, 	E_nX
38.662261962890625	By		. In short, 	E_nX
39.30150604248047	By		. Again, 	E_nX
40.488685607910156	By		. I repeat, 	E_nX
38.50200271606445	By		; thus, 	E_nX
37.84447479248047	By		; that is, 	E_nX
39.43721389770508	By		; therefore, 	E_nX
38.504432678222656	By		; in short, 	E_nX
39.535011291503906	By		; again, 	E_nX
39.32350158691406	By		; I repeat, 	E_nX
38.00309371948242	Near		. Thus, 	E_nX
38.455265045166016	Near		. That is, 	E_nX
38.36555099487305	Near		. Therefore, 	E_nX
38.2214469909668	Near		. In short, 	E_nX
38.705596923828125	Near		. Again, 	E_nX
40.31227493286133	Near		. I repeat, 	E_nX
38.34845733642578	Near		; thus, 	E_nX
37.264869689941406	Near		; that is, 	E_nX
39.27819061279297	Near		; therefore, 	E_nX
38.08474349975586	Near		; in short, 	E_nX
39.06905746459961	Near		; again, 	E_nX
39.18389129638672	Near		; I repeat, 	E_nX
34.6402587890625	Near		. Thus, 	E_X
35.17469024658203	By		. Thus, 	E_X
35.155269622802734	Near		. Thus, 	E_X
35.41732406616211	Near		. That is, 	E_X
36.372676849365234	By		. That is, 	E_X
35.82144546508789	Near		. That is, 	E_X
34.89019012451172	Near		. Therefore, 	E_X
35.437660217285156	By		. Therefore, 	E_X
35.422210693359375	Near		. Therefore, 	E_X
35.54500198364258	Near		. In short, 	E_X
36.34634780883789	By		. In short, 	E_X
35.984642028808594	Near		. In short, 	E_X
35.15674591064453	Near		. Again, 	E_X
36.17269515991211	By		. Again, 	E_X
35.63890838623047	Near		. Again, 	E_X
35.03166580200195	Near		. I repeat, 	E_X
36.069068908691406	By		. I repeat, 	E_X
35.49607849121094	Near		. I repeat, 	E_X
34.90137481689453	Near		; thus, 	E_X
35.31864929199219	By		; thus, 	E_X
35.37028503417969	Near		; thus, 	E_X
35.213985443115234	Near		; that is, 	E_X
35.873497009277344	By		; that is, 	E_X
35.564170837402344	Near		; that is, 	E_X
35.29695510864258	Near		; therefore, 	E_X
35.61802673339844	By		; therefore, 	E_X
35.80192565917969	Near		; therefore, 	E_X
35.06700897216797	Near		; in short, 	E_X
35.87350082397461	By		; in short, 	E_X
35.505516052246094	Near		; in short, 	E_X
35.61116409301758	Near		; again, 	E_X
36.537193298339844	By		; again, 	E_X
35.99360275268555	Near		; again, 	E_X
34.21870040893555	Near		; I repeat, 	E_X
35.13774490356445	By		; I repeat, 	E_X
34.6134033203125	Near		; I repeat, 	E_X
34.6402587890625	Near		. Thus, 	E_X
35.41732406616211	Near		. That is, 	E_X
34.89019012451172	Near		. Therefore, 	E_X
35.54500198364258	Near		. In short, 	E_X
35.15674591064453	Near		. Again, 	E_X
35.03166580200195	Near		. I repeat, 	E_X
34.90137481689453	Near		; thus, 	E_X
35.213985443115234	Near		; that is, 	E_X
35.29695510864258	Near		; therefore, 	E_X
35.06700897216797	Near		; in short, 	E_X
35.61116409301758	Near		; again, 	E_X
34.21870040893555	Near		; I repeat, 	E_X
35.17469024658203	By		. Thus, 	E_X
36.372676849365234	By		. That is, 	E_X
35.437660217285156	By		. Therefore, 	E_X
36.34634780883789	By		. In short, 	E_X
36.17269515991211	By		. Again, 	E_X
36.069068908691406	By		. I repeat, 	E_X
35.31864929199219	By		; thus, 	E_X
35.873497009277344	By		; that is, 	E_X
35.61802673339844	By		; therefore, 	E_X
35.87350082397461	By		; in short, 	E_X
36.537193298339844	By		; again, 	E_X
35.13774490356445	By		; I repeat, 	E_X
35.155269622802734	Near		. Thus, 	E_X
35.82144546508789	Near		. That is, 	E_X
35.422210693359375	Near		. Therefore, 	E_X
35.984642028808594	Near		. In short, 	E_X
35.63890838623047	Near		. Again, 	E_X
35.49607849121094	Near		. I repeat, 	E_X
35.37028503417969	Near		; thus, 	E_X
35.564170837402344	Near		; that is, 	E_X
35.80192565917969	Near		; therefore, 	E_X
35.505516052246094	Near		; in short, 	E_X
35.99360275268555	Near		; again, 	E_X
34.6134033203125	Near		; I repeat, 	E_X
37.462947845458984	Near		. Thus, 	C_nX
38.019927978515625	By		. Thus, 	C_nX
37.761749267578125	Near		. Thus, 	C_nX
37.77238082885742	Near		. That is, 	C_nX
38.05329895019531	By		. That is, 	C_nX
37.9144172668457	Near		. That is, 	C_nX
37.524166107177734	Near		. Therefore, 	C_nX
38.24904251098633	By		. Therefore, 	C_nX
37.823486328125	Near		. Therefore, 	C_nX
37.83565139770508	Near		. In short, 	C_nX
38.4924430847168	By		. In short, 	C_nX
38.099639892578125	Near		. In short, 	C_nX
38.50932312011719	Near		. Again, 	C_nX
39.71784210205078	By		. Again, 	C_nX
38.87281036376953	Near		. Again, 	C_nX
40.62540054321289	Near		. I repeat, 	C_nX
41.22765350341797	By		. I repeat, 	C_nX
41.16948318481445	Near		. I repeat, 	C_nX
38.367515563964844	Near		; thus, 	C_nX
38.990142822265625	By		; thus, 	C_nX
38.60393524169922	Near		; thus, 	C_nX
36.559383392333984	Near		; that is, 	C_nX
37.059898376464844	By		; that is, 	C_nX
36.541229248046875	Near		; that is, 	C_nX
38.83491516113281	Near		; therefore, 	C_nX
39.49590301513672	By		; therefore, 	C_nX
38.996402740478516	Near		; therefore, 	C_nX
37.88623809814453	Near		; in short, 	C_nX
38.69099426269531	By		; in short, 	C_nX
38.009979248046875	Near		; in short, 	C_nX
39.26884078979492	Near		; again, 	C_nX
40.39033508300781	By		; again, 	C_nX
39.550254821777344	Near		; again, 	C_nX
39.48340606689453	Near		; I repeat, 	C_nX
40.26057815551758	By		; I repeat, 	C_nX
39.97644805908203	Near		; I repeat, 	C_nX
37.462947845458984	Near		. Thus, 	C_nX
37.77238082885742	Near		. That is, 	C_nX
37.524166107177734	Near		. Therefore, 	C_nX
37.83565139770508	Near		. In short, 	C_nX
38.50932312011719	Near		. Again, 	C_nX
40.62540054321289	Near		. I repeat, 	C_nX
38.367515563964844	Near		; thus, 	C_nX
36.559383392333984	Near		; that is, 	C_nX
38.83491516113281	Near		; therefore, 	C_nX
37.88623809814453	Near		; in short, 	C_nX
39.26884078979492	Near		; again, 	C_nX
39.48340606689453	Near		; I repeat, 	C_nX
38.019927978515625	By		. Thus, 	C_nX
38.05329895019531	By		. That is, 	C_nX
38.24904251098633	By		. Therefore, 	C_nX
38.4924430847168	By		. In short, 	C_nX
39.71784210205078	By		. Again, 	C_nX
41.22765350341797	By		. I repeat, 	C_nX
38.990142822265625	By		; thus, 	C_nX
37.059898376464844	By		; that is, 	C_nX
39.49590301513672	By		; therefore, 	C_nX
38.69099426269531	By		; in short, 	C_nX
40.39033508300781	By		; again, 	C_nX
40.26057815551758	By		; I repeat, 	C_nX
37.761749267578125	Near		. Thus, 	C_nX
37.9144172668457	Near		. That is, 	C_nX
37.823486328125	Near		. Therefore, 	C_nX
38.099639892578125	Near		. In short, 	C_nX
38.87281036376953	Near		. Again, 	C_nX
41.16948318481445	Near		. I repeat, 	C_nX
38.60393524169922	Near		; thus, 	C_nX
36.541229248046875	Near		; that is, 	C_nX
38.996402740478516	Near		; therefore, 	C_nX
38.009979248046875	Near		; in short, 	C_nX
39.550254821777344	Near		; again, 	C_nX
39.97644805908203	Near		; I repeat, 	C_nX
34.06493377685547	Near		. Thus, 	C_X
34.27561950683594	By		. Thus, 	C_X
34.42185592651367	Near		. Thus, 	C_X
34.74415588378906	Near		. That is, 	C_X
34.87128448486328	By		. That is, 	C_X
34.90983581542969	Near		. That is, 	C_X
33.9998893737793	Near		. Therefore, 	C_X
34.2666130065918	By		. Therefore, 	C_X
34.338138580322266	Near		. Therefore, 	C_X
35.21345138549805	Near		. In short, 	C_X
35.68120193481445	By		. In short, 	C_X
35.506866455078125	Near		. In short, 	C_X
35.10533142089844	Near		. Again, 	C_X
35.927635192871094	By		. Again, 	C_X
35.4312858581543	Near		. Again, 	C_X
35.70491027832031	Near		. I repeat, 	C_X
36.429080963134766	By		. I repeat, 	C_X
36.14573669433594	Near		. I repeat, 	C_X
34.81465148925781	Near		; thus, 	C_X
35.06610107421875	By		; thus, 	C_X
35.13006591796875	Near		; thus, 	C_X
34.198486328125	Near		; that is, 	C_X
34.3817138671875	By		; that is, 	C_X
34.3712043762207	Near		; that is, 	C_X
34.783634185791016	Near		; therefore, 	C_X
35.00816345214844	By		; therefore, 	C_X
34.977813720703125	Near		; therefore, 	C_X
34.77536392211914	Near		; in short, 	C_X
35.44623565673828	By		; in short, 	C_X
34.97233581542969	Near		; in short, 	C_X
35.87372589111328	Near		; again, 	C_X
36.770843505859375	By		; again, 	C_X
36.092411041259766	Near		; again, 	C_X
34.745155334472656	Near		; I repeat, 	C_X
35.61737823486328	By		; I repeat, 	C_X
35.117958068847656	Near		; I repeat, 	C_X
34.06493377685547	Near		. Thus, 	C_X
34.74415588378906	Near		. That is, 	C_X
33.9998893737793	Near		. Therefore, 	C_X
35.21345138549805	Near		. In short, 	C_X
35.10533142089844	Near		. Again, 	C_X
35.70491027832031	Near		. I repeat, 	C_X
34.81465148925781	Near		; thus, 	C_X
34.198486328125	Near		; that is, 	C_X
34.783634185791016	Near		; therefore, 	C_X
34.77536392211914	Near		; in short, 	C_X
35.87372589111328	Near		; again, 	C_X
